157	-19.0022745	-13.00487653	1
158	-19.19941889	-11.88184935	1
159	-19.12155854	-11.02031924	1
160	-18.38229437	-7.402656947	1
161	-17.92447153	-6.153460896	1
162	-17.87020226	-10.48130768	1
163	-17.58725494	-8.744532565	1
164	-18.62545014	-7.143870143	1
165	-19.13870227	-7.518409184	1
166	-18.46874826	-4.36596895	1
167	-19.00704432	-10.4321366	1
168	22.71382947	-7.709164073	2
169	21.62683005	-10.09223508	2
170	28.44609405	-8.286348849	2
171	20.84715126	-10.87642992	2
172	26.20754635	-16.39282178	2
173	24.30778151	-14.62736878	2
174	22.92819783	-10.91342324	2
175	26.48638347	-7.798021124	2
176	23.8105734	-12.11042837	2
177	17.69664852	-11.09156605	2
178	22.79469945	-6.976994888	2
179	25.03857183	-10.57242172	2
180	22.24432794	-8.562356865	2
181	21.21060698	-9.901650142	2
182	24.13576949	-12.82655476	2
183	21.55643414	-8.894876165	2
184	17.83666641	-15.15084839	2
185	20.93010982	-7.322596955	2
186	23.302988	-11.63033963	2
187	26.47908199	-10.10558625	2
188	21.1856984	-10.72501219	2
189	20.98059136	-11.7393288	2
190	22.77209724	-11.00912555	2
191	20.71204687	-11.58808224	2
192	23.84763233	-8.82214252	2
193	21.29823102	-11.29301951	2
194	21.43820619	-12.9284587	2
195	23.08860635	-12.18707931	2
196	21.6678129	-7.163609015	2
197	20.50605171	-12.85760772	2
198	22.8381886	-6.806243631	2
199	22.0028874	-12.98784421	2
200	22.07482171	-13.35285876	2
201	17.32735202	-11.83117402	2
202	17.90146868	-12.66128596	2
203	18.17587007	-13.39599861	2
204	23.21851461	-10.20703675	2
205	23.58203072	-11.87264869	2
206	21.6542542	-12.89868718	2
207	22.87225353	-9.371824016	2
208	21.33105357	-9.039548091	2
209	19.49711093	-12.53986746	2
210	18.92944061	-13.44056122	2
211	23.19866206	-11.47837741	2
212	24.36602718	-9.254953669	2
213	18.34346816	-15.11351709	2
214	21.4904138	-16.92993439	2
215	29.10710988	-8.527838244	2
216	24.21281854	-8.77003773	2
217	23.3160092	-12.03878154	2
218	21.88987395	-13.00518146	2
219	20.70187675	-8.680291128	2
220	20.01330258	-14.47094395	2
221	22.93605606	-10.83800948	2
222	23.33033	-9.134562696	2
223	22.09367205	-11.03600538	2
224	24.2469523	-9.968068636	2
225	22.34873014	-6.962684022	2
226	22.93978813	-8.482826298	2
227	18.50235923	-11.00797668	2
228	22.16692314	-12.02699876	2
229	22.06450944	-10.19554266	2
230	21.73690713	-8.942189191	2
231	22.50824232	-10.58246666	2
232	20.65449096	-10.48227688	2
233	24.11879362	-9.694327047	2
234	21.60455979	-8.806521476	2
235	21.76780078	-15.54535433	2
236	22.28804897	-10.35600323	2
237	25.64070996	-9.448387833	2
238	21.79572259	-8.37277763	2
239	20.40487724	-10.23986826	2
240	22.49406887	-11.11496845	2
241	22.13740872	-10.14481546	2
242	22.82378427	-10.85431086	2
243	21.43978977	-12.84153064	2
244	19.39346471	-10.23652455	2
245	28.53350333	-11.18364176	2
246	21.00683444	-12.33589101	2
247	26.00272394	-8.640501793	2
248	19.46008632	-12.26193956	2
249	21.49451343	-10.46999809	2
250	22.23447153	-12.32888483	2
251	23.3613012	-11.52577748	2
252	23.60919863	-9.300827974	2
253	23.61164309	-11.19403511	2
254	23.05060035	-12.51886147	2
255	17.70129125	-11.95113397	2
256	26.67209317	-11.53082467	2
257	19.85819763	-13.22289894	2
258	22.78744995	-11.8374638	2
259	22.47707939	-7.485223426	2
260	25.39347878	-8.679712458	2
261	24.78407387	-14.0847613	2
262	19.45410599	-11.83013777	2
263	20.44104006	-10.94909242	2
264	20.00380359	-13.37436426	2
265	21.42663675	-11.11232266	2
266	21.0551074	-11.37231235	2
267	22.97065539	-13.62778958	2
268	22.47430614	-11.34024813	2
269	23.10847486	-10.2003253	2
270	21.91946777	-11.25585545	2
271	22.72002748	-10.38051093	2
272	22.659122	-8.79412348	2
273	23.49237926	-13.22370598	2
274	24.94061992	-12.20351399	2
275	22.54702485	-8.32210717	2
276	19.65885732	-16.49822448	2
277	25.69359045	-8.806118373	2
278	21.86076352	-12.23350928	2
279	25.22576527	-10.65219265	2
280	25.83469333	-9.808893143	2
281	21.17510674	-12.58148308	2
282	26.21942879	-6.294530832	2
283	25.62787092	-7.385080667	2
284	24.2085152	-6.18248526	2
285	23.3698499	-7.938858461	2
286	23.19107549	-15.33282869	2
287	22.12390111	-10.73346945	2
288	23.91107028	-14.98457019	2
289	20.82325285	-10.82723296	2
290	19.85854533	-13.86921669	2
291	20.84582176	-12.08949689	2
292	20.71856996	-11.87685485	2
293	24.95904051	-9.232391634	2
294	19.76543058	-10.67455118	2
295	17.88739972	-13.29477507	2
296	23.89345552	-11.53709986	2
297	26.3938451	-9.571269189	2
298	23.67722167	-7.828836397	2
299	19.38215679	-6.27957089	2
300	22.61870007	-6.810038486	2
301	20.72042919	-11.83255482	2
302	24.20823385	-8.783436758	2
303	21.91668114	-14.72442295	2
304	25.71128779	-10.09165079	2
305	26.46602416	-7.890623147	2
306	22.69669084	-11.48756963	2
307	22.31400369	-10.30058749	2
308	19.48430946	-9.430565992	2
309	24.29477528	-8.948367134	2
310	19.51652212	-11.56632147	2
311	23.97708506	-9.130897276	2
312	23.26477725	-12.85554249	2
313	22.91687506	-7.250773766	2
314	20.86191302	-11.95123238	2
315	22.05419833	-9.771198388	2
316	23.65560095	-10.69557458	2
317	21.14673944	-11.86495547	2
318	20.82011225	-10.60746245	2
319	22.90819117	-9.82662057	2
320	21.82751592	-13.29322929	2
321	19.91555112	-9.34637139	2
322	20.3116589	-12.32678598	2
323	24.16597687	-7.237468271	2
324	21.04817477	-11.57758873	2
325	20.12457699	-9.267590108	2
326	19.12725042	-12.37738888	2
327	23.75534669	-9.711837019	2
328	23.67010543	-9.506527154	2
329	21.28487595	-13.19617634	2
330	23.11970479	-13.52656784	2
331	21.39200511	-11.43854065	2
332	22.89817765	-11.44299369	2
333	18.79167679	-11.49531804	2
334	18.67623291	-13.40764812	2
335	20.39824601	-10.01019511	2
336	21.35158545	-14.2985636	2
337	25.48623622	-12.70392741	2
338	26.05588143	-9.766205921	2
339	21.34463674	-8.622487705	2
340	23.59033815	-12.29650027	2
341	22.54872322	-11.5138677	2
342	27.72474811	-11.65766556	2
343	22.20021328	-12.03713794	2
344	21.28840506	-5.989521995	2
345	18.37959749	-12.46760827	2
346	21.7205443	-10.43762907	2
347	22.88528163	-8.762467573	2
348	18.20302507	-11.27106395	2
349	22.08139014	-11.97436628	2
350	22.19822728	-12.58838264	2
351	24.19826498	-10.32529344	2
352	21.4000943	-7.532836615	2
353	24.66619867	-10.63482144	2
354	20.40603505	-12.8223942	2
355	21.04354135	-8.656797477	2
356	19.45100979	-12.0944198	2
357	19.90034113	-12.6388457	2
358	19.99297345	-9.010108766	2
359	18.96208486	-13.76815434	2
360	22.71978962	-15.36124576	2
361	20.9957363	-6.726459622	2
362	18.13401919	-11.8547576	2
363	21.35465476	-13.56499551	2
364	22.14867967	-12.33757721	2
365	19.76418036	-11.05492903	2
366	19.66851016	-11.07107568	2
367	23.04606052	-7.648499087	2
368	22.5623817	-8.842962766	2
369	22.88849002	-10.98841683	2
370	21.45638316	-11.51918353	2
371	18.78908534	-12.63826394	2
372	20.67631286	-10.68194926	2
373	23.60462923	-13.20267579	2
374	16.05021744	-10.32514037	2
375	22.00629583	-15.89566307	2
376	24.42012334	-9.739856125	2
377	21.11389939	-12.40127343	2
378	27.99678867	-15.20905071	2
379	22.14750416	-11.74273143	2
380	20.01542717	-10.44545376	2
381	18.98340643	-12.99843675	2
382	22.36429705	-10.8149865	2
383	24.41273839	-8.643681766	2
384	22.72035266	-9.814102812	2
385	22.5056546	-9.940187114	2
386	23.61861973	-10.08279519	2
387	21.97747601	-12.33529208	2
388	26.57012899	-13.00452593	2
389	23.43905818	-9.445542084	2
390	22.19736629	-13.76833615	2
391	20.17150479	-11.80696581	2
392	22.06668788	-10.4092003	2
393	25.8190811	-8.47713622	2
394	20.23245722	-6.983786791	2
395	24.57905302	-10.11327962	2
396	21.11644042	-7.037437847	2
397	19.8100562	-14.18000859	2
398	24.10306626	-10.14769133	2
399	21.52109897	-12.18277267	2
400	20.97755073	-15.56460331	2
401	21.63856231	-9.709905746	2
402	20.95273764	-14.65968455	2
403	20.53618659	-8.917085399	2
404	25.84770546	-14.11673453	2
405	21.38662136	-10.20491613	2
406	24.94901569	-9.286138252	2
407	21.66150703	-10.17363879	2
408	21.35355604	-11.84196336	2
409	17.8754598	-15.20168186	2
410	20.48667285	-11.76925638	2
411	21.29888656	-13.35459399	2
412	25.6564959	-10.01159586	2
413	20.96057909	-8.089755692	2
414	19.11127972	-14.46196386	2
415	19.32241092	-8.466905	2
416	22.00808602	-5.002635054	2
417	19.39836813	-8.325714579	2
418	25.17371037	-10.07208149	2
419	21.8159283	-13.86720482	2
420	17.4278856	-9.374591573	2
421	24.96479002	-8.965545325	2
422	22.15816048	-10.48806628	2
423	18.39978295	-9.573628663	2
424	23.04807531	-9.92021806	2
425	21.30826969	-9.647730313	2
426	21.8274281	-9.087608092	2
427	19.74639955	-12.39174748	2
428	23.15872866	-12.50369085	2
429	22.30093464	-9.1907856	2
430	20.39532562	-10.29225487	2
431	21.84164278	-11.17998139	2
432	22.08300022	-8.969418472	2
433	21.17006728	-15.00809572	2
434	19.38166184	-12.76875419	2
435	21.67520336	-12.42270177	2
436	21.27749926	-11.15514968	2
437	20.76517428	-11.7122398	2
438	21.54173701	-11.15381502	2
439	20.55891211	-13.26183984	2
440	22.49597133	-10.86632592	2
441	20.67154217	-10.91520472	2
442	21.828374	-10.15922341	2
443	18.4769692	-11.0212953	2
444	21.80865166	-12.59651521	2
445	18.98838798	-13.20181553	2
446	21.85984144	-12.06082865	2
447	27.37972064	-10.07867585	2
448	23.25316024	-12.11584353	2
449	23.13859535	-15.41725702	2
450	24.74546374	-12.88036694	2
451	22.27083004	-10.89356889	2
452	22.65026274	-11.41502613	2
453	19.17073331	-8.363819626	2
454	22.48335181	-6.902110854	2
455	19.32295454	-12.30220939	2
456	21.77328303	-11.55398607	2
457	21.29895576	-8.273242105	2
458	19.3744622	-13.82658642	2
459	22.34234517	-8.548736072	2
460	20.97508384	-9.868248113	2
461	25.05776467	-6.219843681	2
462	20.58010287	-14.0284282	2
463	21.53123554	-9.25167481	2
464	18.21165197	-10.9380306	2
465	23.38606138	-11.92477988	2
466	22.13994885	-9.535057679	2
467	20.4109621	-13.36906331	2
468	22.79194233	-13.53381358	2
469	24.21369673	-11.48167085	2
470	21.64264668	-13.30153853	2
471	20.86264436	-10.4286193	2
472	22.3234429	-7.494695501	2
473	22.34549779	-8.454200639	2
474	20.11487546	-7.695008949	2
475	17.68882624	-10.98965923	2
476	21.05135536	-12.81459669	2
477	22.20242495	-9.678224506	2
478	21.86025692	-11.78961424	2
479	22.64775759	-10.71228276	2
480	25.75010336	-10.51993976	2
481	21.26566811	-14.49066669	2
482	21.31746302	-9.583756266	2
483	20.05090837	-9.812201569	2
484	17.98070864	-8.540327892	2
485	20.89298137	-9.540705385	2
486	23.06440376	-5.31155362	2
487	19.40183042	-11.09102526	2
488	27.87903644	-8.361116034	2
489	20.7075874	-11.3220682	2
490	21.2375189	-9.923038263	2
491	26.84039676	-9.960570837	2
492	21.01993478	-13.23370293	2
493	20.23576999	-13.48270871	2
494	20.39396444	-8.384838501	2
495	23.9015714	-12.74952736	2
496	19.98074721	-9.309683999	2
497	20.73153273	-12.13301742	2
498	24.20271467	-8.781175164	2
499	22.00044033	-12.02111821	2
500	21.9170255	-10.87966211	2
501	23.87925343	-8.684086277	2
502	21.66100566	-7.228052013	2
503	26.47054828	-7.502551053	2
504	23.36445421	-9.438035351	2
505	20.9475708	-11.89958913	2
506	22.95865298	-10.79304247	2
507	18.3858891	-14.86386487	2
508	21.81880684	-7.185167555	2
509	25.01575959	-14.20992992	2
510	22.47695233	-11.04139624	2
511	19.90873903	-10.6567776	2
512	21.29394351	-8.22778153	2
513	23.12764677	-14.76869785	2
514	17.55907347	-13.81508369	2
515	23.24132385	-10.9196216	2
516	22.25802355	-9.58450691	2
517	18.59846856	-11.15631715	2
518	20.01053977	-13.42451044	2
519	23.31490877	-9.555883424	2
520	21.96127939	-12.84562148	2
521	16.81291536	-11.8862272	2
522	21.96304426	-7.578396149	2
523	25.30550961	-9.143595227	2
524	25.05498853	-9.470577687	2
525	19.43650811	-15.37794341	2
526	20.6359252	-12.36334784	2
527	23.83560499	-8.069059144	2
528	19.64248637	-11.57580407	2
529	24.14368758	-11.62063545	2
530	24.88671464	-10.7386058	2
531	22.12139601	-12.35633074	2
532	22.07807931	-11.6555054	2
533	22.84622934	-12.95971334	2
534	20.81146855	-12.52201462	2
535	23.47304605	-11.09702744	2
536	26.5187501	-8.263650357	2
537	27.36860841	-10.65151151	2
538	21.63022412	-7.752338218	2
539	21.59460125	-10.5660738	2
540	20.16548699	-10.32838336	2
541	26.23845567	-9.183809619	2
542	21.75921105	-9.366468348	2
543	22.08721856	-8.623249877	2
544	17.10041537	-11.52648562	2
545	25.90945513	-12.49692028	2
546	19.29605645	-12.92290241	2
547	18.91284989	-13.42535888	2
548	22.44790783	-5.54360702	2
549	24.44814093	-8.187431725	2
550	21.64146412	-10.56641036	2
551	20.89232228	-8.54922733	2
552	18.75597138	-13.05179598	2
553	20.95749054	-12.10903641	2
554	19.21450596	-12.07363098	2
555	23.31757174	-9.556046029	2
556	25.44594112	-10.81148855	2
557	26.2077614	-8.360696595	2
558	18.00332095	-8.436724896	2
559	19.47725024	-12.06846274	2
560	23.01672671	-7.817103435	2
561	22.2233675	-11.89627446	2
562	21.74891829	-11.58648657	2
563	22.04811085	-8.682613133	2
564	21.42623567	-12.30609824	2
565	22.13911184	-9.297077085	2
566	21.25787679	-13.40438814	2
567	26.67406158	-9.108862111	2
568	23.24556797	-6.253570524	2
569	18.87942633	-13.8768735	2
570	18.17954866	-16.89577423	2
571	26.05264695	-6.844599696	2
572	24.95343182	-8.383133495	2
573	19.58663046	-8.479356409	2
574	21.51789629	-8.829255672	2
575	20.8848167	-10.95832815	2
576	21.82576987	-10.90865641	2
577	21.82456947	-13.93559654	2
578	20.46649437	-8.708666796	2
579	21.43062046	-10.44156824	2
580	27.63394206	-9.292401809	2
581	19.24316793	-11.94341444	2
582	18.73030635	-9.817925608	2
583	14.25985877	-10.148515	2
584	22.37797747	-14.34137122	2
585	28.3285662	-11.95434686	2
586	22.56112953	-13.06068074	2
587	23.71793951	-9.006998629	2
588	21.77040551	-12.83795903	2
589	20.75226192	-10.05593427	2
590	25.34812949	-8.729730691	2
591	22.46542339	-9.247995659	2
592	21.51677542	-13.00752281	2
593	24.88493003	-11.28755422	2
594	21.76991882	-13.53592755	2
595	22.99541802	-10.31139484	2
596	19.58431524	-8.737416715	2
597	22.72389143	-12.59591986	2
598	22.56960047	-6.470531728	2
599	25.10468666	-9.103780204	2
600	22.58812033	-11.78230774	2
601	24.03764477	-9.985719196	2
602	18.80125384	-11.04988234	2
603	22.18819361	-12.19722495	2
604	28.22404128	-5.244019293	2
605	22.32237178	-12.84029135	2
606	24.58329877	-10.38351431	2
607	21.28767273	-11.32006122	2
608	21.44836483	-9.296052323	2
609	26.45253296	-8.076820076	2
610	27.90222182	-9.059452238	2
611	25.11978123	-8.900270487	2
612	22.51212559	-8.82875284	2
613	15.52471039	-11.34835348	2
614	22.53151377	-12.1624979	2
615	24.08513579	-11.0557001	2
616	21.8730188	-11.64672131	2
617	22.52255182	-13.93287773	2
618	23.42110193	-13.65696229	2
619	23.41001186	-13.18873374	2
620	23.52687582	-11.08371733	2
621	17.17941421	-13.10292159	2
622	25.35596642	-9.735805047	2
623	17.40498083	-12.50650178	2
624	19.5447439	-8.248744594	2
625	27.07941789	-9.562812508	2
626	19.7843685	-11.22839998	2
627	25.16194772	-6.936400675	2
628	24.63264807	-10.92790293	2
629	20.93750803	-8.441051063	2
630	20.35359958	-11.43615974	2
631	20.62345398	-11.28272074	2
632	22.50971544	-14.13020734	2
633	20.57307756	-13.77696837	2
634	21.16282308	-11.0221094	2
635	22.81051543	-13.80295414	2
636	18.90908138	-11.66991114	2
637	20.86166457	-11.78584753	2
638	24.24506824	-7.624014214	2
639	20.97741241	-10.51737611	2
640	18.03637644	-11.98830916	2
641	22.28256826	-12.07471834	2
642	22.93471986	-12.69141809	2
643	21.79972875	-11.09379371	2
644	25.98360765	-10.66213285	2
645	19.42635727	-8.731813643	2
646	27.35690347	-8.179520952	2
647	22.80262103	-13.61970646	2
648	20.34122435	-12.01383753	2
649	23.55254848	-9.451680864	2
650	26.57840516	-12.51449128	2
651	17.7369902	-10.40606639	2
652	23.11234469	-7.997219022	2
653	24.70578294	-12.17053728	2
654	23.33440962	-9.572273239	2
655	24.8033178	-9.492314322	2
656	23.70655297	-14.48549158	2
657	22.22032248	-10.28251102	2
658	21.61450801	-12.11456369	2
659	20.34037719	-13.21264128	2
660	23.67137879	-11.24618258	2
661	21.62537986	-10.05757869	2
662	25.95234212	-7.591946383	2
663	17.03329074	-11.31075886	2
664	21.46971526	-11.23337129	2
665	18.37302084	-10.57981669	2
666	24.88870697	-6.012547366	2
667	21.1611984	-10.97446649	2
668	21.59786403	-12.51436604	2
669	18.30435015	-10.07423329	2
670	21.45872685	-11.33641516	2
671	26.7066392	-6.473967563	2
672	19.28011869	-8.51632944	2
673	19.9186574	-11.84474587	2
674	19.33577327	-8.058161947	2
675	18.66776323	-12.4676371	2
676	19.18223141	-13.29490024	2
677	22.013528	-11.45421226	2
678	24.66911612	-13.38338812	2
679	21.02457423	-9.365712108	2
680	26.68025528	-10.2666874	2
681	21.42674428	-9.03615629	2
682	27.01910414	-15.58199787	2
683	17.75834644	-15.83373713	2
684	19.49534524	-12.1347873	2
685	25.1394211	-10.96345751	2
686	25.55893722	-9.231098661	2
687	23.55804654	-8.950581747	2
688	23.25761452	-13.34042371	2
689	23.35911308	-7.555148628	2
690	26.10919926	-9.418535748	2
691	20.27712425	-11.84206787	2
692	21.45841135	-11.63607621	2
693	19.34573732	-14.2064104	2
694	20.88098735	-11.88477084	2
695	20.62254668	-13.29132569	2
696	22.90235004	-14.83804328	2
697	21.43675344	-12.40160988	2
698	22.69282386	-8.828550014	2
699	23.2475656	-14.21623925	2
700	23.74309017	-8.117435765	2
701	19.73616884	-12.34994905	2
702	22.79134646	-10.60275154	2
703	21.0759162	-10.70215958	2
704	23.88063643	-7.389937363	2
705	27.02890419	-10.80582986	2
706	23.90353432	-6.917742163	2
707	24.28339994	-13.30309531	2
708	22.62725468	-8.826765621	2
709	23.76110782	-13.84290323	2
710	23.58518659	-9.940210025	2
711	24.96657752	-10.00062559	2
712	20.01623332	-9.882199998	2
713	22.44048832	-7.402594544	2
714	19.22076081	-12.8046628	2
715	22.46542085	-8.528957699	2
716	20.82456215	-11.82680649	2
717	26.32341949	-11.15963239	2
718	22.52603143	-12.47374807	2
719	25.52242061	-13.60191074	2
720	26.59737623	-10.23978098	2
721	21.52167512	-14.4995057	2
722	24.59374506	-13.34079766	2
723	25.0559354	-9.631345554	2
724	19.99936759	-10.97303185	2
725	27.7844582	-10.61453661	2
726	20.15714842	-6.47767019	2
727	19.5291239	-12.89669948	2
728	21.76734564	-11.60767027	2
729	21.49191925	-12.39334654	2
730	25.66712339	-8.909102855	2
731	19.48483555	-12.78078891	2
732	23.51849444	-11.39229107	2
733	23.83944504	-13.41626357	2
734	23.73240948	-11.50325254	2
735	16.87705541	-13.76744709	2
736	18.48031868	-11.07760264	2
737	21.11151882	-9.497101133	2
738	20.6269527	-14.78365949	2
739	19.97758978	-10.72933192	2
740	23.63175734	-9.936783184	2
741	26.0743216	-8.941293119	2
742	23.81535134	-9.624577568	2
743	22.16453599	-8.855178205	2
744	19.47774428	-13.3645849	2
745	18.83727877	-14.75416588	2
746	24.9807798	-12.28267036	2
747	22.43730911	-12.2845762	2
748	13.39409389	18.2925243	3
749	15.74779851	18.2821109	3
750	8.591679562	17.19769491	3
751	14.89516834	18.10968721	3
752	15.15475122	23.24663368	3
753	11.89623233	18.22401997	3
754	12.56765396	19.64220193	3
755	10.5607631	20.55754238	3
756	15.06741574	20.3581986	3
757	16.95225083	21.56541506	3
758	16.27737466	24.07450944	3
759	13.35441793	20.95557311	3
760	12.99054718	23.41940758	3
761	16.20784614	22.32994481	3
762	12.70570919	18.34368438	3
763	10.84022454	21.85353858	3
764	13.25686455	17.21305456	3
765	11.40097884	17.53271141	3
766	13.67887579	24.89675867	3
767	11.57067451	22.66727805	3
768	12.77452241	21.82920922	3
769	14.12479065	17.93060578	3
770	13.1365447	17.36962924	3
771	13.12561764	19.22069391	3
772	7.101926809	19.74838441	3
773	11.11369558	22.99900202	3
774	8.807377947	18.7115744	3
775	14.28490687	22.07586923	3
776	15.06851031	16.91058607	3
777	13.32872159	23.34254343	3
778	11.64253254	18.61625325	3
779	11.37964761	17.68770314	3
780	11.29794456	18.34028739	3
781	13.00505403	18.61540908	3
782	12.18085131	18.19073886	3
783	10.42122878	22.94154081	3
784	9.203580478	17.74157752	3
785	11.79946851	19.58441698	3
786	6.834089416	17.61413067	3
787	13.54033689	21.07019001	3
788	11.86413557	18.73333591	3
789	12.31336731	21.98419573	3
790	10.70949951	15.42318515	3
791	11.61283803	18.06748128	3
792	10.46445956	20.90441692	3
793	11.98478147	17.61795954	3
794	10.97722596	17.27418026	3
795	15.11050695	19.16665246	3
796	12.69419771	20.9068099	3
797	14.02480542	19.97329059	3
798	13.14371907	18.7622511	3
799	13.08825515	17.19860629	3
800	16.36372941	20.92366602	3
801	14.47717454	19.5318385	3
802	13.0677347	18.5007629	3
803	11.93411572	20.03760464	3
804	14.02195766	16.12264471	3
805	12.17213161	19.70772145	3
806	14.88598607	19.01370296	3
807	15.30715234	16.88161238	3
808	14.82835236	19.01391508	3
809	14.53712648	20.47142299	3
810	13.70633953	19.91530597	3
811	12.66611914	15.56174912	3
812	11.88709568	21.67453018	3
813	13.52864688	19.26926304	3
814	15.03146591	18.94871142	3
815	11.95758539	20.1807555	3
816	14.23898569	21.98004302	3
817	14.1504408	19.22480772	3
818	10.64135539	17.89085742	3
819	10.41602867	20.70614947	3
820	13.85800247	20.53168412	3
821	11.30742636	21.97697017	3
822	12.44177011	20.92152635	3
823	14.8715983	18.03437601	3
824	10.20406121	18.26092403	3
825	12.6176532	21.17208806	3
826	13.65447206	18.62691691	3
